episode_id,episode_date,context_target_date,symbol,market_date,close,ret_1d_pct,ret_5d_pct,ret_20d_pct,ret_60d_pct,drawdown_60d_pct
yutinghao-2026-02-05,2026-02-05,2026-02-04,BTC-USD,2026-02-04,73019.7031,-3.46,-13.2,-23.58,-18.21,-24.67
yutinghao-2026-02-06,2026-02-06,2026-02-05,^TWII,2026-02-05,31801.2695,-1.51,-2.26,4.75,14.46,-3.06
yutinghao-2026-02-06,2026-02-06,2026-02-05,2330.TW,2026-02-05,1759.2601,-1.12,-2.22,4.75,20.88,-3.02
yutinghao-2026-02-06,2026-02-06,2026-02-05,SPY,2026-02-05,675.7745,-1.25,-2.37,-1.73,1.29,-2.57
yutinghao-2026-02-06,2026-02-06,2026-02-05,QQQ,2026-02-05,596.2782,-1.44,-5.15,-4.33,-1.96,-5.72
yutinghao-2026-02-06,2026-02-06,2026-02-05,SOXX,2026-02-05,330.6263,0.14,-8.39,1.83,12.55,-8.39
yutinghao-2026-02-06,2026-02-06,2026-02-05,DIA,2026-02-05,487.0443,-1.18,-0.27,-0.18,4.45,-1.37
yutinghao-2026-02-06,2026-02-06,2026-02-05,IWM,2026-02-05,255.3757,-1.8,-2.86,0.14,6.24,-5.17
yutinghao-2026-02-06,2026-02-06,2026-02-05,NVDA,2026-02-05,171.8707,-1.33,-10.72,-9.11,-8.64,-13.65
yutinghao-2026-02-06,2026-02-06,2026-02-05,TSM,2026-02-05,329.8007,1.53,-2.6,3.78,15.75,-3.41
yutinghao-2026-02-06,2026-02-06,2026-02-05,^VIX,2026-02-05,21.77,16.79,28.97,41.55,14.1,-17.6
yutinghao-2026-02-06,2026-02-06,2026-02-05,^TNX,2026-02-05,4.21,-1.52,-0.4,1.74,2.86,-1.98
yutinghao-2026-02-06,2026-02-06,2026-02-05,^IRX,2026-02-05,3.578,-0.47,-0.06,1.79,-4.76,-5.67
yutinghao-2026-02-06,2026-02-06,2026-02-05,DX-Y.NYB,2026-02-05,97.82,0.2,1.6,-0.87,-1.79,-2.4
yutinghao-2026-02-06,2026-02-06,2026-02-05,TWD=X,2026-02-05,31.6571,0.27,1.24,0.66,2.23,-0.08
yutinghao-2026-02-06,2026-02-06,2026-02-05,JPY=X,2026-02-05,156.917,0.72,2.5,0.12,1.8,-1.42
yutinghao-2026-02-06,2026-02-06,2026-02-05,CL=F,2026-02-05,63.29,-2.84,-3.26,13.04,5.92,-3.26
yutinghao-2026-02-06,2026-02-06,2026-02-05,BZ=F,2026-02-05,67.55,-2.75,-4.47,12.66,6.16,-4.47
yutinghao-2026-02-06,2026-02-06,2026-02-05,GC=F,2026-02-05,4861.3999,-1.2,-8.59,9.26,21.55,-8.59
yutinghao-2026-02-06,2026-02-06,2026-02-05,HG=F,2026-02-05,5.799,-0.46,-6.1,-0.17,17.44,-6.1
yutinghao-2026-02-06,2026-02-06,2026-02-05,BTC-USD,2026-02-05,62702.0977,-14.13,-20.25,-34.36,-30.64,-35.31
yutinghao-2026-02-09,2026-02-09,2026-02-08,^TWII,2026-02-06,31782.9199,-0.06,-0.88,4.93,13.73,-3.11
yutinghao-2026-02-09,2026-02-09,2026-02-08,2330.TW,2026-02-06,1774.2114,0.85,0.28,5.95,21.08,-2.2
yutinghao-2026-02-09,2026-02-09,2026-02-08,SPY,2026-02-06,688.739,1.92,-0.2,0.16,1.65,-0.7
yutinghao-2026-02-09,2026-02-09,2026-02-08,QQQ,2026-02-06,608.8823,2.11,-1.97,-1.74,-2.05,-3.72
yutinghao-2026-02-09,2026-02-09,2026-02-08,SOXX,2026-02-06,348.2954,5.34,0.64,9.05,15.57,-3.49
yutinghao-2026-02-09,2026-02-09,2026-02-08,DIA,2026-02-06,499.1181,2.48,2.45,1.76,6.14,0.0
yutinghao-2026-02-09,2026-02-09,2026-02-08,IWM,2026-02-06,264.5494,3.59,2.07,2.61,8.97,-1.77
yutinghao-2026-02-09,2026-02-09,2026-02-08,NVDA,2026-02-06,185.4,7.87,-2.99,0.2,-6.85,-4.32
yutinghao-2026-02-09,2026-02-09,2026-02-08,TSM,2026-02-06,347.8698,5.48,5.53,9.7,18.47,0.0
yutinghao-2026-02-09,2026-02-09,2026-02-08,^VIX,2026-02-06,20.37,-6.43,16.8,31.84,15.74,-22.9
yutinghao-2026-02-09,2026-02-09,2026-02-08,^TNX,2026-02-06,4.206,-0.1,-0.83,0.55,2.34,-2.07
yutinghao-2026-02-09,2026-02-09,2026-02-08,^IRX,2026-02-06,3.59,0.34,0.5,2.37,-5.1,-5.35
yutinghao-2026-02-09,2026-02-09,2026-02-08,DX-Y.NYB,2026-02-06,97.63,-0.19,0.66,-1.31,-2.0,-2.59
yutinghao-2026-02-09,2026-02-09,2026-02-08,TWD=X,2026-02-06,31.6488,-0.03,0.92,0.33,2.21,-0.11
yutinghao-2026-02-09,2026-02-09,2026-02-08,JPY=X,2026-02-06,156.784,-0.08,2.36,-0.06,1.76,-1.5
yutinghao-2026-02-09,2026-02-09,2026-02-08,CL=F,2026-02-06,63.55,0.41,-2.55,10.02,5.69,-2.86
yutinghao-2026-02-09,2026-02-09,2026-02-08,BZ=F,2026-02-06,68.05,0.74,-3.73,9.78,6.23,-3.76
yutinghao-2026-02-09,2026-02-09,2026-02-08,GC=F,2026-02-06,4951.2002,1.85,5.03,11.27,20.41,-6.9
yutinghao-2026-02-09,2026-02-09,2026-02-08,HG=F,2026-02-06,5.8635,1.11,-0.57,2.04,15.26,-5.05
yutinghao-2026-02-09,2026-02-09,2026-02-08,BTC-USD,2026-02-08,70264.7266,1.42,-7.1,-24.08,-23.64,-27.51
yutinghao-2026-02-10,2026-02-10,2026-02-09,^TWII,2026-02-09,32404.6191,1.96,2.47,6.01,16.13,-1.22
yutinghao-2026-02-10,2026-02-10,2026-02-09,2330.TW,2026-02-09,1809.0975,1.97,2.83,7.4,24.73,-0.27
yutinghao-2026-02-10,2026-02-10,2026-02-09,SPY,2026-02-09,692.06,0.48,-0.21,-0.02,1.9,-0.22
yutinghao-2026-02-10,2026-02-10,2026-02-09,QQQ,2026-02-09,613.5464,0.77,-1.89,-1.97,-1.04,-2.98
yutinghao-2026-02-10,2026-02-10,2026-02-09,SOXX,2026-02-09,352.5528,1.22,0.02,7.3,19.7,-2.31
yutinghao-2026-02-10,2026-02-10,2026-02-09,DIA,2026-02-09,499.3074,0.04,1.46,1.29,4.95,0.0
yutinghao-2026-02-10,2026-02-10,2026-02-09,IWM,2026-02-09,266.4061,0.7,1.79,2.56,9.64,-1.08
yutinghao-2026-02-10,2026-02-10,2026-02-09,NVDA,2026-02-09,190.0297,2.5,2.39,2.8,-1.61,-1.93
yutinghao-2026-02-10,2026-02-10,2026-02-09,TSM,2026-02-09,354.4113,1.88,4.12,9.82,22.39,0.0
yutinghao-2026-02-10,2026-02-10,2026-02-09,^VIX,2026-02-09,17.36,-14.78,6.24,19.81,0.46,-34.29
yutinghao-2026-02-10,2026-02-10,2026-02-09,^TNX,2026-02-09,4.198,-0.19,-1.8,0.65,1.89,-2.26
yutinghao-2026-02-10,2026-02-10,2026-02-09,^IRX,2026-02-09,3.593,0.08,0.42,2.28,-5.02,-5.27
yutinghao-2026-02-10,2026-02-10,2026-02-09,DX-Y.NYB,2026-02-09,96.82,-0.83,-0.81,-2.33,-2.65,-3.4
yutinghao-2026-02-10,2026-02-10,2026-02-09,TWD=X,2026-02-09,31.575,-0.23,-0.03,-0.06,1.64,-0.34
yutinghao-2026-02-10,2026-02-10,2026-02-09,JPY=X,2026-02-09,157.244,0.29,1.32,-0.57,1.64,-1.22
yutinghao-2026-02-10,2026-02-10,2026-02-09,CL=F,2026-02-09,64.36,1.27,3.57,8.86,5.44,-1.62
yutinghao-2026-02-10,2026-02-10,2026-02-09,BZ=F,2026-02-09,69.04,1.45,4.13,9.0,5.95,-2.36
yutinghao-2026-02-10,2026-02-10,2026-02-09,GC=F,2026-02-09,5050.8999,2.01,9.27,12.48,22.99,-5.03
yutinghao-2026-02-10,2026-02-10,2026-02-09,HG=F,2026-02-09,5.945,1.39,2.47,1.53,17.76,-3.73
yutinghao-2026-02-10,2026-02-10,2026-02-09,BTC-USD,2026-02-09,70120.7812,-0.2,-3.97,-20.6,-24.2,-27.66
yutinghao-2026-02-11,2026-02-11,2026-02-10,^TWII,2026-02-10,33072.9688,2.06,2.73,7.7,20.72,0.0
yutinghao-2026-02-11,2026-02-11,2026-02-10,2330.TW,2026-02-10,1873.8862,3.58,4.44,9.94,31.91,0.0
yutinghao-2026-02-11,2026-02-11,2026-02-10,SPY,2026-02-10,690.2349,-0.26,0.38,-0.44,1.58,-0.48
yutinghao-2026-02-11,2026-02-11,2026-02-10,QQQ,2026-02-10,610.7,-0.46,-0.82,-2.5,-1.42,-3.43
yutinghao-2026-02-11,2026-02-11,2026-02-10,SOXX,2026-02-10,351.2136,-0.38,1.68,6.38,17.44,-2.69
yutinghao-2026-02-11,2026-02-11,2026-02-10,DIA,2026-02-10,499.9848,0.14,1.95,1.25,4.36,0.0
yutinghao-2026-02-11,2026-02-11,2026-02-10,IWM,2026-02-10,265.6874,-0.27,1.29,1.78,9.61,-1.35
yutinghao-2026-02-11,2026-02-11,2026-02-10,NVDA,2026-02-10,188.5298,-0.79,4.55,1.95,-2.71,-2.06
yutinghao-2026-02-11,2026-02-11,2026-02-10,TSM,2026-02-10,360.8931,1.83,7.79,9.08,24.87,0.0
yutinghao-2026-02-11,2026-02-11,2026-02-10,^VIX,2026-02-10,17.79,2.48,-1.17,17.66,1.6,-32.66
yutinghao-2026-02-11,2026-02-11,2026-02-10,^TNX,2026-02-10,4.147,-1.21,-2.97,-0.96,2.02,-3.45
yutinghao-2026-02-11,2026-02-11,2026-02-10,^IRX,2026-02-10,3.59,-0.08,0.0,1.61,-4.98,-5.35
yutinghao-2026-02-11,2026-02-11,2026-02-10,DX-Y.NYB,2026-02-10,96.8,-0.02,-0.66,-2.08,-2.69,-3.42
yutinghao-2026-02-11,2026-02-11,2026-02-10,TWD=X,2026-02-10,31.5612,-0.04,-0.05,-0.03,1.4,-0.38
yutinghao-2026-02-11,2026-02-11,2026-02-10,JPY=X,2026-02-10,156.132,-0.71,0.44,-1.17,0.97,-1.91
yutinghao-2026-02-11,2026-02-11,2026-02-10,CL=F,2026-02-10,63.96,-0.62,1.19,7.5,9.35,-2.23
yutinghao-2026-02-11,2026-02-11,2026-02-10,BZ=F,2026-02-10,68.8,-0.35,2.18,7.72,9.71,-2.7
yutinghao-2026-02-11,2026-02-11,2026-02-10,GC=F,2026-02-10,5003.7998,-0.93,2.04,8.68,19.01,-5.92
yutinghao-2026-02-11,2026-02-11,2026-02-10,HG=F,2026-02-10,5.896,-0.82,-2.75,-1.49,15.85,-4.53
yutinghao-2026-02-11,2026-02-11,2026-02-10,BTC-USD,2026-02-10,68793.9609,-1.89,9.72,-23.03,-23.79,-29.03
yutinghao-2026-02-12,2026-02-12,2026-02-11,^TWII,2026-02-11,33605.7109,1.61,4.08,8.61,22.44,0.0
yutinghao-2026-02-12,2026-02-12,2026-02-11,2330.TW,2026-02-11,1908.7723,1.86,7.28,11.99,32.97,0.0
yutinghao-2026-02-12,2026-02-12,2026-02-11,SPY,2026-02-11,690.0754,-0.02,0.84,-0.26,3.27,-0.51
yutinghao-2026-02-12,2026-02-12,2026-02-11,QQQ,2026-02-11,612.3379,0.27,1.22,-2.1,0.9,-3.18
yutinghao-2026-02-12,2026-02-12,2026-02-11,SOXX,2026-02-11,359.9782,2.5,9.03,8.07,24.66,-0.26
yutinghao-2026-02-12,2026-02-12,2026-02-11,DIA,2026-02-11,499.4169,-0.11,1.33,1.95,6.0,-0.11
yutinghao-2026-02-12,2026-02-12,2026-02-11,IWM,2026-02-11,264.4796,-0.45,1.7,1.38,12.27,-1.79
yutinghao-2026-02-12,2026-02-12,2026-02-11,NVDA,2026-02-11,190.0397,0.8,9.11,2.28,1.71,-1.28
yutinghao-2026-02-12,2026-02-12,2026-02-11,TSM,2026-02-11,373.0388,3.37,14.84,12.95,32.92,0.0
yutinghao-2026-02-12,2026-02-12,2026-02-11,^VIX,2026-02-11,17.65,-0.79,-5.31,10.45,-11.75,-33.19
yutinghao-2026-02-12,2026-02-12,2026-02-11,^TNX,2026-02-11,4.172,0.6,-2.41,0.02,1.46,-2.86
yutinghao-2026-02-12,2026-02-12,2026-02-11,^IRX,2026-02-11,3.6,0.28,0.14,1.12,-5.09,-4.96
yutinghao-2026-02-12,2026-02-12,2026-02-11,DX-Y.NYB,2026-02-11,96.83,0.03,-0.81,-2.32,-2.37,-3.39
yutinghao-2026-02-12,2026-02-12,2026-02-11,TWD=X,2026-02-11,31.4787,-0.26,-0.3,-0.44,3.02,-0.64
yutinghao-2026-02-12,2026-02-12,2026-02-11,JPY=X,2026-02-11,154.482,-1.06,-0.85,-2.95,-0.07,-2.95
yutinghao-2026-02-12,2026-02-12,2026-02-11,CL=F,2026-02-11,64.63,1.05,-0.78,5.69,10.12,-1.21
yutinghao-2026-02-12,2026-02-12,2026-02-11,BZ=F,2026-02-11,69.4,0.87,-0.09,6.0,10.14,-1.85
yutinghao-2026-02-12,2026-02-12,2026-02-11,GC=F,2026-02-11,5071.6001,1.35,3.07,10.51,21.13,-4.64
yutinghao-2026-02-12,2026-02-12,2026-02-11,HG=F,2026-02-11,5.949,0.9,2.11,-0.35,16.93,-3.67
yutinghao-2026-02-12,2026-02-12,2026-02-11,BTC-USD,2026-02-11,66991.9688,-2.62,-5.05,-25.12,-25.81,-30.89
yutinghao-2026-02-13,2026-02-13,2026-02-12,^TWII,2026-02-11,33605.7109,1.61,4.08,8.61,22.44,0.0
yutinghao-2026-02-13,2026-02-13,2026-02-12,2330.TW,2026-02-11,1908.7723,1.86,7.28,11.99,32.97,0.0
yutinghao-2026-02-13,2026-02-13,2026-02-12,SPY,2026-02-12,679.4146,-1.54,0.54,-1.32,1.69,-2.04
yutinghao-2026-02-13,2026-02-13,2026-02-12,QQQ,2026-02-12,599.8836,-2.03,0.6,-3.05,-1.22,-5.15
yutinghao-2026-02-13,2026-02-13,2026-02-12,SOXX,2026-02-12,351.2836,-2.42,6.25,5.91,22.01,-2.67
yutinghao-2026-02-13,2026-02-13,2026-02-12,DIA,2026-02-12,492.7823,-1.33,1.18,0.67,5.25,-1.44
yutinghao-2026-02-13,2026-02-13,2026-02-12,IWM,2026-02-12,259.0792,-2.04,1.45,-1.39,9.66,-3.8
yutinghao-2026-02-13,2026-02-13,2026-02-12,NVDA,2026-02-12,186.9299,-1.64,8.76,2.07,-1.69,-2.89
yutinghao-2026-02-13,2026-02-13,2026-02-12,TSM,2026-02-12,367.0657,-1.6,11.3,12.53,29.59,-1.6
yutinghao-2026-02-13,2026-02-13,2026-02-12,^VIX,2026-02-12,20.82,17.96,-4.36,24.3,4.99,-21.2
yutinghao-2026-02-13,2026-02-13,2026-02-12,^TNX,2026-02-12,4.104,-1.63,-2.52,-0.87,-1.06,-4.45
yutinghao-2026-02-13,2026-02-13,2026-02-12,^IRX,2026-02-12,3.598,-0.06,0.56,1.07,-5.02,-4.69
yutinghao-2026-02-13,2026-02-13,2026-02-12,DX-Y.NYB,2026-02-12,96.93,0.1,-0.91,-2.22,-2.36,-3.29
yutinghao-2026-02-13,2026-02-13,2026-02-12,TWD=X,2026-02-12,31.337,-0.45,-1.01,-0.55,0.52,-1.09
yutinghao-2026-02-13,2026-02-13,2026-02-12,JPY=X,2026-02-12,153.269,-0.79,-2.32,-3.24,-1.29,-3.71
yutinghao-2026-02-13,2026-02-13,2026-02-12,CL=F,2026-02-12,62.84,-2.77,-0.71,1.32,4.58,-3.94
yutinghao-2026-02-13,2026-02-13,2026-02-12,BZ=F,2026-02-12,67.52,-2.71,-0.04,1.5,4.86,-4.51
yutinghao-2026-02-13,2026-02-13,2026-02-12,GC=F,2026-02-12,4923.7002,-2.92,1.28,6.43,20.45,-7.42
yutinghao-2026-02-13,2026-02-13,2026-02-12,HG=F,2026-02-12,5.771,-2.99,-0.48,-3.96,14.29,-6.55
yutinghao-2026-02-13,2026-02-13,2026-02-12,BTC-USD,2026-02-12,66221.8438,-1.15,-4.42,-26.01,-24.9,-31.68
yutinghao-2026-02-23,2026-02-23,2026-02-22,^TWII,2026-02-11,33605.7109,1.61,4.08,8.61,22.44,0.0
yutinghao-2026-02-23,2026-02-23,2026-02-22,2330.TW,2026-02-11,1908.7723,1.86,7.28,11.99,32.97,0.0
yutinghao-2026-02-23,2026-02-23,2026-02-22,SPY,2026-02-20,687.5523,0.72,1.2,0.07,4.92,-0.87
yutinghao-2026-02-23,2026-02-23,2026-02-22,QQQ,2026-02-20,608.0433,0.88,1.36,-1.93,3.31,-3.85
yutinghao-2026-02-23,2026-02-23,2026-02-22,SOXX,2026-02-20,359.2087,1.01,2.26,3.09,32.91,-0.47
yutinghao-2026-02-23,2026-02-23,2026-02-22,DIA,2026-02-20,494.8005,0.47,0.41,0.61,7.65,-1.04
yutinghao-2026-02-23,2026-02-23,2026-02-22,IWM,2026-02-20,264.1401,0.0,1.95,-1.92,12.69,-1.92
yutinghao-2026-02-23,2026-02-23,2026-02-22,NVDA,2026-02-20,189.8097,1.02,1.54,2.69,6.12,-1.4
yutinghao-2026-02-23,2026-02-23,2026-02-22,TSM,2026-02-20,369.4988,2.82,0.66,13.19,35.08,-0.95
yutinghao-2026-02-23,2026-02-23,2026-02-22,^VIX,2026-02-20,19.09,-5.64,-8.31,22.06,-18.52,-12.31
yutinghao-2026-02-23,2026-02-23,2026-02-22,^TNX,2026-02-20,4.086,0.27,-0.44,-3.84,0.57,-4.87
yutinghao-2026-02-23,2026-02-23,2026-02-22,^IRX,2026-02-20,3.595,0.0,-0.08,0.2,-3.88,-4.21
yutinghao-2026-02-23,2026-02-23,2026-02-22,DX-Y.NYB,2026-02-20,97.8,-0.13,0.9,-0.57,-2.38,-2.34
yutinghao-2026-02-23,2026-02-23,2026-02-22,TWD=X,2026-02-20,31.579,0.16,0.52,-0.02,0.61,-0.33
yutinghao-2026-02-23,2026-02-23,2026-02-22,JPY=X,2026-02-20,155.16,0.3,1.53,-2.11,-0.68,-2.52
yutinghao-2026-02-23,2026-02-23,2026-02-22,CL=F,2026-02-20,66.39,-0.06,5.65,11.84,14.35,-0.06
yutinghao-2026-02-23,2026-02-23,2026-02-22,BZ=F,2026-02-20,71.76,0.14,6.28,12.02,14.71,0.0
yutinghao-2026-02-23,2026-02-23,2026-02-22,GC=F,2026-02-20,5059.2998,1.68,2.75,3.07,24.1,-4.87
yutinghao-2026-02-23,2026-02-23,2026-02-22,HG=F,2026-02-20,5.831,1.76,1.04,1.54,16.42,-5.58
yutinghao-2026-02-23,2026-02-23,2026-02-22,BTC-USD,2026-02-22,67659.3906,-0.51,0.24,-14.02,-22.77,-30.2
yutinghao-2026-02-24,2026-02-24,2026-02-23,^TWII,2026-02-23,33773.2617,0.5,6.2,9.62,26.23,0.0
yutinghao-2026-02-24,2026-02-24,2026-02-23,2330.TW,2026-02-23,1893.8212,-0.78,7.65,12.43,35.68,-0.78
yutinghao-2026-02-24,2026-02-24,2026-02-23,SPY,2026-02-23,680.5315,-1.02,0.09,-0.99,2.34,-1.88
yutinghao-2026-02-24,2026-02-24,2026-02-23,QQQ,2026-02-23,600.6526,-1.22,-0.08,-3.42,-0.49,-5.02
yutinghao-2026-02-24,2026-02-24,2026-02-23,SOXX,2026-02-23,356.6003,-0.73,0.61,3.51,26.4,-1.19
yutinghao-2026-02-24,2026-02-24,2026-02-23,DIA,2026-02-23,486.7513,-1.63,-1.35,-0.47,5.47,-2.65
yutinghao-2026-02-24,2026-02-24,2026-02-23,IWM,2026-02-23,260.0274,-1.56,-0.94,-1.63,8.95,-3.45
yutinghao-2026-02-24,2026-02-24,2026-02-23,NVDA,2026-02-23,191.5396,0.91,4.78,2.07,4.94,-0.5
yutinghao-2026-02-24,2026-02-24,2026-02-23,TSM,2026-02-23,369.0002,-0.13,1.0,10.5,30.35,-1.08
yutinghao-2026-02-24,2026-02-24,2026-02-23,^VIX,2026-02-23,21.01,10.06,1.99,30.58,2.39,-3.49
yutinghao-2026-02-24,2026-02-24,2026-02-23,^TNX,2026-02-23,4.029,-1.4,-0.67,-4.95,-0.22,-6.19
yutinghao-2026-02-24,2026-02-24,2026-02-23,^IRX,2026-02-23,3.588,-0.19,-0.14,0.17,-3.81,-4.4
yutinghao-2026-02-24,2026-02-24,2026-02-23,DX-Y.NYB,2026-02-23,97.7,-0.1,0.85,0.1,-2.44,-1.97
yutinghao-2026-02-24,2026-02-24,2026-02-23,TWD=X,2026-02-23,31.511,-0.22,0.45,0.45,0.84,-0.54
yutinghao-2026-02-24,2026-02-24,2026-02-23,JPY=X,2026-02-23,154.339,-0.53,1.02,-0.53,-1.22,-3.04
yutinghao-2026-02-24,2026-02-24,2026-02-23,CL=F,2026-02-23,66.31,-0.12,5.44,8.58,12.7,-0.18
yutinghao-2026-02-24,2026-02-24,2026-02-23,BZ=F,2026-02-23,71.49,-0.38,5.52,8.52,12.81,-0.38
yutinghao-2026-02-24,2026-02-24,2026-02-23,GC=F,2026-02-23,5204.7002,2.87,3.64,4.59,27.2,-2.14
yutinghao-2026-02-24,2026-02-24,2026-02-23,HG=F,2026-02-23,5.773,-0.99,-0.34,-2.33,16.34,-6.52
yutinghao-2026-02-24,2026-02-24,2026-02-23,BTC-USD,2026-02-23,64616.7383,-4.5,-2.72,-14.57,-25.93,-33.34
yutinghao-2026-02-25,2026-02-25,2026-02-24,^TWII,2026-02-24,34700.8203,2.75,9.18,10.48,30.55,0.0
yutinghao-2026-02-25,2026-02-25,2026-02-24,2330.TW,2026-02-24,1958.6097,3.42,10.39,12.93,41.33,0.0
yutinghao-2026-02-25,2026-02-25,2026-02-24,SPY,2026-02-24,685.4779,0.73,0.66,-0.78,2.13,-1.17
yutinghao-2026-02-25,2026-02-25,2026-02-24,QQQ,2026-02-24,607.1045,1.07,1.09,-2.81,-0.04,-4.0
yutinghao-2026-02-25,2026-02-25,2026-02-24,SOXX,2026-02-24,361.8171,1.46,2.24,5.53,27.85,0.0
yutinghao-2026-02-25,2026-02-25,2026-02-24,DIA,2026-02-24,490.5216,0.77,-0.7,-0.34,4.77,-1.89
yutinghao-2026-02-25,2026-02-25,2026-02-24,IWM,2026-02-24,262.8624,1.09,0.11,-0.25,7.78,-2.39
yutinghao-2026-02-25,2026-02-25,2026-02-24,NVDA,2026-02-24,192.8396,0.68,4.26,3.42,8.46,0.0
yutinghao-2026-02-25,2026-02-25,2026-02-24,TSM,2026-02-24,384.6661,4.25,5.92,15.94,35.87,0.0
yutinghao-2026-02-25,2026-02-25,2026-02-24,^VIX,2026-02-24,19.55,-6.95,-3.65,21.05,5.33,-10.2
yutinghao-2026-02-25,2026-02-25,2026-02-24,^TNX,2026-02-24,4.033,0.1,-0.47,-4.27,0.77,-6.1
yutinghao-2026-02-25,2026-02-25,2026-02-24,^IRX,2026-02-24,3.588,0.0,-0.14,0.36,-3.86,-4.4
yutinghao-2026-02-25,2026-02-25,2026-02-24,DX-Y.NYB,2026-02-24,97.88,0.18,0.74,0.87,-1.79,-1.73
yutinghao-2026-02-25,2026-02-25,2026-02-24,TWD=X,2026-02-24,31.4348,-0.24,0.34,-0.02,0.38,-0.78
yutinghao-2026-02-25,2026-02-25,2026-02-24,JPY=X,2026-02-24,154.635,0.19,0.67,0.19,-1.06,-2.85
yutinghao-2026-02-25,2026-02-25,2026-02-24,CL=F,2026-02-24,65.63,-1.03,5.29,8.25,13.25,-1.2
yutinghao-2026-02-25,2026-02-25,2026-02-24,BZ=F,2026-02-24,70.77,-1.01,4.97,7.9,13.27,-1.38
yutinghao-2026-02-25,2026-02-25,2026-02-24,GC=F,2026-02-24,5155.7998,-0.94,5.59,1.5,24.56,-3.06
yutinghao-2026-02-25,2026-02-25,2026-02-24,HG=F,2026-02-24,5.923,2.6,5.15,-1.02,18.47,-4.09
yutinghao-2026-02-25,2026-02-25,2026-02-24,BTC-USD,2026-02-24,64080.043,-0.83,-4.3,-12.24,-26.6,-33.89
yutinghao-2026-02-26,2026-02-26,2026-02-25,^TWII,2026-02-25,35413.0703,2.05,9.28,11.93,29.12,0.0
yutinghao-2026-02-26,2026-02-26,2026-02-25,2330.TW,2026-02-25,2008.4471,2.54,11.02,14.49,38.95,0.0
yutinghao-2026-02-26,2026-02-26,2026-02-25,SPY,2026-02-25,691.2622,0.84,1.0,-0.34,2.28,-0.34
yutinghao-2026-02-26,2026-02-26,2026-02-25,QQQ,2026-02-25,615.9034,1.45,1.8,-2.29,0.52,-2.61
yutinghao-2026-02-26,2026-02-26,2026-02-25,SOXX,2026-02-25,367.7734,1.65,2.82,4.82,26.48,0.0
yutinghao-2026-02-26,2026-02-26,2026-02-25,DIA,2026-02-25,493.5438,0.62,-0.32,1.1,4.71,-1.29
yutinghao-2026-02-26,2026-02-26,2026-02-25,IWM,2026-02-25,264.1102,0.47,0.22,-0.06,7.35,-1.93
yutinghao-2026-02-26,2026-02-26,2026-02-25,NVDA,2026-02-25,195.5494,1.41,4.03,3.73,8.49,0.0
yutinghao-2026-02-26,2026-02-26,2026-02-25,TSM,2026-02-25,386.6405,0.51,7.03,14.6,34.08,0.0
yutinghao-2026-02-26,2026-02-26,2026-02-25,^VIX,2026-02-25,17.93,-8.29,-8.61,9.66,4.3,-17.64
yutinghao-2026-02-26,2026-02-26,2026-02-25,^TNX,2026-02-25,4.048,0.37,-0.76,-4.14,1.25,-5.75
yutinghao-2026-02-26,2026-02-26,2026-02-25,^IRX,2026-02-25,3.588,0.0,-0.42,0.5,-4.4,-2.95
yutinghao-2026-02-26,2026-02-26,2026-02-25,DX-Y.NYB,2026-02-25,97.7,-0.18,0.0,1.54,-1.91,-1.77
yutinghao-2026-02-26,2026-02-26,2026-02-25,TWD=X,2026-02-25,31.3771,-0.18,0.0,0.86,0.0,-0.96
yutinghao-2026-02-26,2026-02-26,2026-02-25,JPY=X,2026-02-25,155.88,0.81,1.78,2.25,-0.03,-2.07
yutinghao-2026-02-26,2026-02-26,2026-02-25,CL=F,2026-02-25,65.42,-0.32,0.35,4.86,11.54,-1.52
yutinghao-2026-02-26,2026-02-26,2026-02-25,BZ=F,2026-02-25,70.85,0.11,0.71,4.85,12.23,-1.27
yutinghao-2026-02-26,2026-02-26,2026-02-25,GC=F,2026-02-25,5206.3999,0.98,4.41,2.49,25.0,-2.11
yutinghao-2026-02-26,2026-02-26,2026-02-25,HG=F,2026-02-25,5.9795,0.95,3.21,2.59,17.14,-3.17
yutinghao-2026-02-26,2026-02-26,2026-02-25,BTC-USD,2026-02-25,67960.125,6.06,-0.07,8.39,-22.6,-29.89
yutinghao-2026-03-02,2026-03-02,2026-03-01,^TWII,2026-02-26,35414.4883,0.0,7.08,11.51,33.97,0.0
yutinghao-2026-03-02,2026-03-02,2026-03-01,2330.TW,2026-02-26,1988.5122,-0.99,6.12,12.39,44.52,-0.99
yutinghao-2026-03-02,2026-03-02,2026-03-01,SPY,2026-02-27,684.1216,-0.48,-0.5,-1.16,1.14,-1.37
yutinghao-2026-03-02,2026-03-02,2026-03-01,QQQ,2026-02-27,606.5252,-0.32,-0.25,-3.52,-1.47,-4.09
yutinghao-2026-03-02,2026-03-02,2026-03-01,SOXX,2026-02-27,352.0731,-1.26,-1.99,-2.45,18.82,-4.27
yutinghao-2026-03-02,2026-03-02,2026-03-01,DIA,2026-02-27,488.3971,-1.05,-1.29,0.01,3.84,-2.32
yutinghao-2026-03-02,2026-03-02,2026-03-01,IWM,2026-02-27,260.9458,-1.72,-1.21,-0.74,6.79,-3.11
yutinghao-2026-03-02,2026-03-02,2026-03-01,NVDA,2026-02-27,177.1804,-4.16,-6.65,-7.96,-1.51,-9.39
